arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,loc_og_t2t_mou_6,loc_og_t2t_mou_7,loc_og_t2t_mou_8,loc_og_t2m_mou_6,loc_og_t2m_mou_7,loc_og_t2m_mou_8,loc_og_t2f_mou_6,loc_og_t2f_mou_7,loc_og_t2f_mou_8,loc_og_t2c_mou_6,loc_og_t2c_mou_7,loc_og_t2c_mou_8,loc_og_mou_6,loc_og_mou_7,loc_og_mou_8,std_og_t2t_mou_6,std_og_t2t_mou_7,std_og_t2t_mou_8,std_og_t2m_mou_6,std_og_t2m_mou_7,std_og_t2m_mou_8,std_og_t2f_mou_6,std_og_t2f_mou_7,std_og_t2f_mou_8,std_og_mou_6,std_og_mou_7,std_og_mou_8,isd_og_mou_6,isd_og_mou_7,isd_og_mou_8,spl_og_mou_6,spl_og_mou_7,spl_og_mou_8,og_others_6,og_others_7,og_others_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,loc_ic_t2t_mou_6,loc_ic_t2t_mou_7,loc_ic_t2t_mou_8,loc_ic_t2m_mou_6,loc_ic_t2m_mou_7,loc_ic_t2m_mou_8,loc_ic_t2f_mou_6,loc_ic_t2f_mou_7,loc_ic_t2f_mou_8,loc_ic_mou_6,loc_ic_mou_7,loc_ic_mou_8,std_ic_t2t_mou_6,std_ic_t2t_mou_7,std_ic_t2t_mou_8,std_ic_t2m_mou_6,std_ic_t2m_mou_7,std_ic_t2m_mou_8,std_ic_t2f_mou_6,std_ic_t2f_mou_7,std_ic_t2f_mou_8,std_ic_mou_6,std_ic_mou_7,std_ic_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,spl_ic_mou_6,spl_ic_mou_7,spl_ic_mou_8,isd_ic_mou_6,isd_ic_mou_7,isd_ic_mou_8,ic_others_6,ic_others_7,ic_others_8,last_day_rch_amt_6,last_day_rch_amt_7,last_day_rch_amt_8,night_pck_user_6,night_pck_user_7,night_pck_user_8,monthly_2g_6,monthly_2g_7,monthly_2g_8,monthly_3g_6,monthly_3g_7,monthly_3g_8,fb_user_6,fb_user_7,fb_user_8,aon,aug_vbc_3g,jul_vbc_3g,jun_vbc_3g,average_recharge_amount,churn,total_amount_spent_8,total_data_mb_6,total_data_mb_7,total_data_mb_8,total_recharge_count_6,total_recharge_count_7,total_recharge_count_8,total_arpu_data_6,total_arpu_data_7,total_arpu_data_8,total_sachet_data_6,total_sachet_data_7,total_sachet_data_8
213.80200000000002,213.80700000000002,213.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.26,0.0,0.9,0.0,0.0,0.0,0.0,0.26,0.9,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.9,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,252,0,0,0,0,0,0,0,1,1,1,1,1,1,215,0.0,22.31,67.47,504.0,0,504.0,794.19,1007.5000000000001,1100.22,3.0,3.0,3.0,636.51,636.51,636.51,0,0,0
264.189,211.253,276.587,3.93,1.43,10.13,15.66,44.46,18.06,0.0,0.0,0.0,0.0,0.0,0.0,3.93,1.43,10.13,11.53,6.18,15.96,0.0,0.0,0.0,4.1,20.01,2.1,15.46,7.61,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,38.54,2.1,0.0,0.0,0.0,19.59,46.16,28.19,20.51,13.83,13.24,138.13,58.24,102.98,0.0,1.21,0.0,158.64,73.29,116.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.13,73.29,116.23,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,37,10,10,-1,0,0,0,0,0,0,0,0,-1,1,1,1203,573.63,387.85,0.0,775.0,0,3803.0,0.0,534.15,993.12,0.0,6.0,18.0,0.0,210.01999999999998,665.01,0,8,16
331.06,654.635,131.14,181.13,257.91,12.78,208.01,472.88,43.38,0.0,1.43,22.63,0.0,42.83,34.11,20.59,48.71,1.08,67.14,136.39,16.18,1.18,0.26,0.0,0.0,0.0,0.0,88.93,185.38,17.26,160.53,184.06,3.61,139.68,317.54,1.16,0.0,0.0,0.0,300.21,501.61,4.78,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,389.14,687.96,22.05,9.49,31.78,2.79,60.03,70.38,11.46,1.13,0.0,0.0,70.66,102.16,14.26,11.14,56.09,1.38,109.18,183.68,5.94,0.46,0.0,0.0,120.79,239.78,7.33,191.61,341.94,21.59,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,128,0,0,0,-1,0,0,0,0,1,0,1,1,-1,185,0.5,376.02,0.0,742.0,1,0.0,1810.5,559.4599999999999,0.0,3.0,3.0,0.0,232.57,424.05,0.0,2,0,0
404.225,575.336,668.436,74.54,148.59,379.11,565.14,829.01,824.94,0.0,0.0,0.0,0.0,0.0,0.0,11.21,28.88,6.74,42.29,110.64,89.46,0.0,0.0,1.68,6.86,0.0,0.31,53.51,139.53,97.89,63.33,119.71,372.36,515.39,714.66,733.24,0.0,0.0,0.0,578.73,834.38,1105.61,0.0,0.28,0.0,8.38,3.76,3.64,0.0,0.0,0.0,640.63,977.96,1207.16,9.18,35.21,13.71,44.61,113.76,82.51,0.45,0.0,0.16,54.24,148.98,96.39,6.49,3.73,56.81,11.78,14.44,93.83,0.0,0.0,0.0,18.28,18.18,150.64,103.06,303.36,324.86,0.0,0.0,0.25,30.53,135.48,77.56,0.0,0.71,0.0,50,44,44,-1,-1,0,0,0,0,0,0,0,-1,-1,1,495,0.0,0.0,0.0,575.0,0,1160.0,0.0,0.0,30.9,0.0,0.0,3.0,0.0,0.0,120.21000000000001,0,0,4
464.47900000000004,167.905,166.942,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,198,198,0,0,0,1,1,1,1,0,0,1,1,1,398,74.21,0.0,0.0,1294.0,0,496.0,1473.14,1478.94,2629.6199999999994,3.0,0.0,0.0,636.51,0.02,0.02,1,0,0
460.12300000000005,40.04,242.429,7.56,0.48,0.33,15.43,40.84,52.59,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.48,0.33,15.43,40.14,52.59,0.0,0.7,0.0,0.0,0.0,0.0,22.99,41.33,52.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,41.33,52.93,5.55,22.83,2.84,205.54,272.01,182.48,5.88,9.38,0.8,216.98,304.23,186.13,0.0,2.2,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.88,217.19,309.13,230.16,0.0,0.08,0.0,0.0,2.61,40.15,0.21,0.0,0.0,0,0,0,0,-1,0,0,0,0,1,0,1,1,-1,1,410,546.42,521.25,89.9,505.0,0,654.0,1060.68,0.0,1326.1499999999999,3.0,0.0,3.0,1327.74,0.0,636.61,0,0,0
340.236,581.023,448.23199999999997,329.11,569.14,385.08,190.16,481.28,222.91,0.0,23.14,5.41,0.0,13.76,1.18,323.99,549.16,384.26,157.28,459.69,163.71,0.41,3.19,0.0,0.0,0.01,0.0,481.69,1012.06,547.98,5.11,6.68,0.0,31.99,17.91,58.83,0.0,0.0,0.0,37.11,24.59,58.83,0.0,0.0,0.0,0.46,0.01,0.0,0.0,0.0,0.0,519.28,1036.68,606.81,95.04,126.33,73.44,96.98,129.06,83.13,7.88,0.64,0.11,199.91,256.04,156.69,0.0,0.0,2.81,52.78,18.63,31.34,0.0,0.0,0.43,52.78,18.63,34.59,256.09,275.13,191.29,0.26,0.0,0.0,0.0,0.0,0.0,3.13,0.45,0.0,0,110,144,-1,-1,0,0,0,0,0,0,0,-1,-1,1,2372,0.0,0.0,0.0,517.0,0,583.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.84,0,0,1
374.334,719.0060000000001,642.094,341.39,878.31,312.53,222.64,415.38,512.86,0.0,0.0,77.69,0.0,0.0,697.23,35.29,44.74,16.43,114.19,184.24,80.16,0.0,0.0,0.0,0.0,10.14,1.11,149.49,228.99,96.59,306.09,833.56,6.86,108.44,219.94,28.19,0.0,1.03,0.0,414.54,1054.54,35.06,0.0,0.0,0.0,1.26,15.31,1.91,4.11,0.0,0.0,569.43,1298.86,133.58,36.29,23.83,33.94,28.74,153.06,32.14,1.98,1.56,0.0,67.03,178.46,66.09,4.84,11.76,0.03,1.38,0.61,8.11,0.0,2.15,0.0,6.23,14.53,8.14,73.26,192.99,74.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,100,130,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1008,0.0,0.0,0.0,668.0,0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1464.2179999999998,1999.5439999999999,149.47,51.26,19.34,0.59,2230.63,2877.23,169.81,0.0,0.0,0.0,0.0,0.0,0.0,51.26,19.34,0.59,2085.01,2780.46,166.46,2.69,9.93,0.0,32.53,17.09,0.0,2138.98,2809.74,167.06,0.0,0.0,0.0,0.0,1.76,3.35,0.0,0.0,0.0,0.0,1.76,3.35,0.0,0.0,0.0,146.01,96.41,1.31,16.01,0.0,0.0,2301.01,2907.93,171.73,11.51,19.74,0.0,440.59,534.71,10.84,44.01,12.51,0.0,496.13,566.98,10.84,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,496.33,567.08,10.84,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,50,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,184,0.0,0.0,0.0,2020.5,1,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
724.9839999999999,439.58,553.018,477.16,157.29,102.56,227.09,26.91,134.99,0.0,0.0,0.0,0.0,0.0,0.0,477.16,157.29,102.56,202.86,13.14,127.69,4.94,6.28,2.26,13.19,4.13,0.0,684.98,176.73,232.53,0.0,0.0,0.0,2.08,3.35,5.03,3.99,0.0,0.0,6.08,3.35,5.03,0.0,0.0,0.0,13.19,4.13,0.0,0.0,0.0,0.0,704.26,184.21,237.56,435.63,324.19,490.56,83.09,92.39,91.28,20.14,7.91,25.26,538.88,424.51,607.11,0.75,0.0,0.0,13.43,4.56,1.59,0.0,0.0,0.58,14.18,4.56,2.18,553.73,429.94,610.88,0.15,0.0,0.0,0.51,0.0,1.26,0.0,0.86,0.31,250,130,130,0,0,0,0,0,0,1,1,1,1,1,1,1921,94.08,168.06,347.03,923.0,0,894.0,639.55,273.76,269.64,3.0,3.0,3.0,636.51,636.51,790.17,0,0,0
1494.067,1326.9470000000001,2332.655,582.49,296.63,684.61,434.31,725.06,880.46,0.0,0.0,146.38,0.0,0.0,298.43,580.84,296.63,576.53,354.64,613.33,591.68,81.09,106.86,84.26,0.21,0.0,0.0,1016.59,1016.83,1252.48,0.0,0.0,0.0,0.0,4.86,14.43,0.0,0.0,0.0,0.0,4.86,14.43,13.96,4.71,12.44,1.64,0.0,0.0,2.31,0.0,0.0,1034.53,1026.41,1279.36,136.13,90.33,57.16,221.51,311.11,357.51,36.48,87.51,25.29,394.13,488.96,439.98,0.0,0.0,0.0,110.74,16.43,12.58,10.98,0.0,0.0,121.73,16.43,12.58,570.01,685.63,475.39,0.14,0.0,0.0,53.99,174.81,22.73,0.0,5.41,0.1,100,128,300,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,543,0.0,0.0,0.0,1659.0,0,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
810.5139999999999,460.81300000000005,464.717,183.08,73.44,49.04,362.86,229.46,263.59,0.0,0.0,0.0,0.0,0.0,0.0,183.08,73.44,49.04,362.26,226.74,261.96,0.6,0.0,1.63,0.0,0.0,0.0,545.94,300.19,312.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,545.94,302.91,312.64,43.76,16.79,32.91,207.39,96.14,288.99,3.34,0.0,25.74,254.51,112.94,347.66,0.6,0.0,0.16,0.0,0.0,25.04,0.0,0.0,0.0,0.6,0.0,25.21,255.36,112.94,372.88,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,110,20,20,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,1586,8.08,167.46,33.66,733.5,0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
972.3380000000001,0.0,100.618,990.83,0.0,14.38,1049.53,0.0,25.81,0.0,0.0,0.05,17.48,0.0,40.71,10.64,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.88,0.0,0.0,980.18,0.0,0.0,1005.19,0.0,0.0,0.0,0.0,0.0,1985.38,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,2.26,0.0,0.0,2029.14,0.0,0.0,1.78,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,35.14,0.0,0.0,7.74,0.0,0.0,141.49,0.0,0.0,0.0,0.0,0.0,149.24,0.0,0.0,202.59,0.0,0.0,0.0,0.0,0.0,18.19,0.0,0.0,0.0,0.0,0.0,100,0,33,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,181,0.0,0.0,0.0,543.0,1,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
182.3,227.46099999999998,267.306,0.0,71.66,35.79,0.51,292.88,293.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,13.91,0.51,10.64,57.01,0.0,0.0,6.88,0.0,4.73,1.05,0.51,27.99,77.81,0.0,54.31,21.88,0.0,279.84,229.78,0.0,0.0,0.0,0.0,334.16,251.66,0.0,0.0,0.0,0.0,5.09,2.48,0.0,0.0,0.0,0.51,367.26,331.96,7.34,7.19,15.24,53.06,17.66,79.36,3.59,0.0,0.98,64.01,24.86,95.59,15.34,25.33,4.5,8.15,26.66,50.51,0.7,0.0,0.0,24.19,51.99,55.01,88.33,76.86,150.61,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,50,10,0,0,0,0,0,0,0,0,0,1,1,1,387,0.0,0.0,0.0,1422.5,0,337.0,2136.4,166.44,361.62,0.0,0.0,0.0,20.21,0.1,6.5,11,1,2
1385.37,1495.5120000000002,1400.411,86.61,36.69,46.74,2127.58,1612.79,2254.64,0.0,0.0,0.0,0.0,0.0,0.0,31.94,32.28,46.74,180.56,260.66,338.96,11.03,6.73,5.16,0.0,0.0,0.0,223.54,299.68,390.88,54.66,4.41,0.0,1933.61,1345.39,1910.16,0.0,0.0,0.0,1988.28,1349.81,1910.16,0.0,0.0,0.0,4.23,12.41,13.96,0.25,0.0,0.0,2216.31,1661.91,2315.01,54.74,39.03,44.86,508.08,654.04,769.23,10.59,11.63,0.0,573.43,704.71,814.09,15.61,0.0,0.0,37.29,40.69,87.18,0.0,0.0,0.0,52.91,40.69,87.18,626.34,745.41,901.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,110,130,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,904,293.95,280.68,0.0,1680.0,0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
575.6080000000001,1092.557,336.16,295.54,289.88,155.51,191.94,145.14,116.39,0.0,0.0,0.0,0.0,0.0,0.0,295.54,289.88,155.51,139.31,131.13,105.34,3.81,0.0,0.45,0.0,0.0,0.0,438.68,421.01,261.31,0.0,0.0,0.0,48.81,14.01,10.59,0.0,0.0,0.0,48.81,14.01,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.49,435.03,271.91,281.74,330.69,234.89,160.03,148.39,321.88,0.0,6.65,0.33,441.78,485.74,557.11,0.0,0.0,0.2,49.93,10.38,4.84,0.0,0.0,0.0,49.93,10.38,5.04,491.74,516.16,562.49,0.0,0.0,0.0,0.0,18.31,0.16,0.03,1.71,0.16,550,455,250,0,0,0,0,0,0,2,2,1,1,1,1,2438,0.0,84.79,0.0,2178.0,0,855.0,2561.4399999999996,1334.38,3192.66,6.0,6.0,3.0,1449.9,1878.5900000000001,1248.98,0,0,0
557.298,615.764,671.0219999999999,91.39,28.33,189.28,892.63,1099.93,985.76,0.0,0.0,0.0,0.0,0.0,0.0,19.58,12.49,81.43,11.91,7.81,18.61,0.0,0.0,0.0,4.81,0.0,0.0,31.49,20.31,100.04,71.81,15.83,107.84,865.99,1092.11,967.14,0.0,0.0,0.0,937.81,1107.94,1074.99,0.0,0.0,0.0,18.99,0.0,2.53,2.04,0.0,0.0,990.36,1128.26,1177.58,9.74,42.19,110.48,49.24,32.66,51.11,0.0,0.0,0.0,58.99,74.86,161.59,0.03,0.0,3.23,12.26,21.69,2.93,0.0,0.0,0.0,12.29,21.69,6.16,72.53,97.19,167.76,0.51,0.0,0.0,0.0,0.0,0.0,0.71,0.63,0.0,10,10,20,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,229,0.0,0.0,0.0,666.0,0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
407.63199999999995,1334.622,555.993,67.61,156.99,135.76,330.36,420.46,223.91,0.0,0.0,0.0,0.0,0.0,0.0,67.61,156.99,135.76,315.76,355.08,218.26,14.59,49.46,4.63,0.0,13.65,0.0,397.98,561.54,358.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,1.01,0.0,0.0,0.0,397.98,577.46,359.68,52.86,89.49,129.63,154.03,220.53,194.18,8.04,31.48,42.13,214.94,341.51,365.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.96,341.51,365.99,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.05,0,0,252,0,0,0,1,1,0,0,4,2,1,1,1,408,0.0,2379.37,588.83,3974.5,0,2227.0,992.8300000000002,5194.24,2224.74,0.0,12.0,9.0,36.22,2557.54,1338.22,0,0,2
119.0,81.357,154.92600000000002,19.36,2.05,0.0,66.53,54.33,13.73,0.0,0.0,0.0,0.0,0.0,0.0,13.24,2.05,0.0,50.86,11.98,2.08,3.66,0.0,0.0,0.0,1.95,2.23,67.78,14.03,2.08,6.11,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,13.94,0.0,0.0,0.0,0.0,0.0,4.16,44.93,11.68,0.0,0.0,0.0,85.89,58.96,13.76,8.71,6.63,3.01,44.21,28.54,8.93,1.65,1.83,0.0,54.58,37.01,11.94,2.88,3.95,0.0,0.89,0.6,0.0,0.0,0.0,0.0,3.78,4.55,0.0,58.93,41.56,11.94,0.15,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0,25,14,-1,0,0,0,0,0,0,0,0,-1,1,1,374,61.04,0.0,0.0,559.0,0,3355.0,0.0,170.74,887.38,0.0,3.0,3.0,0.0,66.33,65.73,0,7,13
392.156,313.757,324.437,230.28,167.83,114.66,381.63,300.96,267.84,0.0,0.0,0.0,0.0,0.0,0.0,230.28,167.83,114.66,293.58,268.28,227.21,13.98,12.26,4.21,41.18,0.0,32.09,537.84,448.38,346.09,0.0,0.0,0.0,28.14,17.18,4.31,4.73,3.23,0.0,32.88,20.41,4.31,0.0,0.0,0.0,41.18,0.0,32.09,0.0,0.0,0.0,611.91,468.79,382.51,59.19,63.28,57.96,161.58,89.24,122.54,9.94,6.41,8.78,230.73,158.94,189.29,0.0,0.0,0.0,5.78,0.53,0.2,2.49,1.41,0.0,8.28,1.94,0.2,239.09,160.89,189.73,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0,110,0,0,-1,-1,0,0,0,0,0,0,1,-1,-1,197,0.0,0.0,0.0,502.0,0,353.0,11.42,0.0,0.0,3.0,0.0,0.0,65.73,0.0,0.0,3,0,0
1306.883,1075.376,347.976,102.54,84.46,8.13,2454.78,2082.36,570.89,0.0,0.0,0.0,0.0,0.0,0.0,0.73,3.89,0.13,3.34,2.16,2.39,0.0,0.0,0.0,0.73,4.61,3.04,4.08,6.06,2.53,101.81,80.56,7.99,2445.61,2072.79,562.24,0.0,0.0,0.0,2547.43,2153.36,570.24,0.0,0.0,0.0,10.48,15.38,8.26,1.59,0.0,1.15,2563.59,2174.81,582.19,12.89,8.31,0.81,27.63,28.46,21.79,0.15,0.31,0.65,40.68,37.09,23.26,6.33,3.14,0.0,13.73,27.91,30.96,0.0,0.0,0.2,20.06,31.06,31.16,60.74,68.16,54.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,110,0,0,0,0,0,0,0,0,0,0,1,1,1,616,0.0,0.0,0.0,1477.0,0,612.0,808.76,412.9,568.78,9.0,6.0,6.0,430.35,244.6,210.6,6,4,4
513.76,528.881,397.38599999999997,218.98,229.36,150.83,433.03,401.56,327.19,0.0,2.41,0.0,0.0,18.74,0.0,214.66,223.43,150.83,207.39,201.33,187.64,35.91,27.51,27.93,0.0,0.0,3.86,457.98,452.28,366.41,4.31,0.0,0.0,189.71,157.04,100.26,0.0,2.85,7.48,194.03,159.89,107.74,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,652.01,612.18,479.11,69.43,105.31,71.81,72.01,96.33,83.86,4.58,1.0,35.56,146.03,202.64,191.24,0.0,0.0,0.0,0.99,0.68,4.39,0.0,0.0,3.58,0.99,0.68,7.98,147.03,203.33,199.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,110,144,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2131,0.0,0.0,0.0,607.0,0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
443.115,343.795,635.461,86.59,39.23,76.18,229.23,145.16,207.71,0.0,0.0,0.0,0.0,0.0,0.0,86.59,39.23,76.18,162.23,79.94,136.76,56.46,45.19,69.74,0.0,0.36,0.0,305.29,164.38,282.69,0.0,0.0,0.0,1.54,1.01,0.0,7.13,18.63,1.2,8.68,19.64,1.2,0.0,0.0,0.0,1.85,0.36,0.0,0.0,0.0,0.0,315.83,184.39,283.89,51.61,28.21,51.66,88.24,103.44,150.54,4.48,10.06,15.78,144.34,141.73,217.99,0.0,0.0,0.0,5.41,0.0,6.79,0.23,3.81,0.66,5.64,3.81,7.46,150.61,145.56,225.59,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.01,0.13,128,128,145,0,0,0,0,0,0,0,1,1,1,1,1,4194,516.36,316.53,276.79,811.0,0,1165.0,382.36999999999995,438.73999999999995,648.2199999999999,3.0,3.0,6.0,202.64999999999998,366.13,716.23,3,0,2
70.836,214.595,169.40599999999998,0.0,3.38,1.41,9.64,4.06,37.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,1.41,5.06,4.06,19.96,0.0,0.0,3.18,1.48,0.0,0.0,5.06,7.44,24.56,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,4.58,0.0,13.29,0.0,0.0,0.0,9.64,7.44,39.24,0.36,12.28,2.35,42.46,56.39,35.68,0.5,18.68,2.99,43.33,87.36,41.03,0.65,0.0,0.0,7.18,7.43,1.03,0.0,0.0,0.0,7.83,7.43,1.03,51.16,94.79,42.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,98,-1,0,0,0,0,0,0,0,0,-1,1,1,1119,0.0,0.0,0.0,662.5,0,296.0,0.0,1382.36,1350.9,0.0,0.0,0.0,0.0,10.01,27.71,0,4,1
425.296,252.53,185.201,0.0,0.0,0.0,261.38,77.84,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.38,66.94,11.99,0.0,0.0,0.0,0.0,0.0,0.0,261.38,66.94,11.99,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.38,77.84,11.99,0.0,0.0,0.13,0.3,9.41,7.81,0.0,1.45,0.68,0.3,10.86,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,10.89,8.88,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.25,27,44,154,0,0,0,1,0,1,0,0,0,1,1,1,575,0.0,0.0,0.0,602.5,0,368.0,299.8,235.2,150.12,0.0,3.0,0.0,0.0,130.02,0.72,0,4,0
866.4630000000001,782.555,957.546,380.81,210.59,382.06,456.21,328.21,403.04,0.0,0.0,0.0,0.0,0.0,0.0,370.33,209.69,373.33,376.09,301.06,360.79,14.38,5.06,13.49,0.0,0.0,0.0,760.81,515.83,747.63,7.69,0.89,8.73,49.96,17.39,12.51,11.43,1.58,16.23,69.09,19.88,37.48,1.83,5.06,5.01,5.28,0.0,0.0,0.0,0.0,0.0,837.03,540.78,790.13,324.59,322.44,203.39,308.38,270.84,284.49,13.38,12.68,10.43,646.36,605.98,498.33,19.18,4.36,4.86,55.74,12.66,6.06,35.01,8.71,14.94,109.94,25.74,25.88,781.53,656.33,556.88,0.0,0.0,0.0,25.21,24.59,32.66,0.0,0.0,0.0,128,169,144,-1,0,0,0,1,1,0,0,0,-1,1,1,1622,243.44,283.0,68.48,1137.0,0,1310.0,0.0,2277.86,2012.72,0.0,0.0,0.0,0.0,36.02,146.08,0,0,0
793.0219999999999,363.95599999999996,672.77,906.04,591.23,1042.54,273.49,165.31,326.11,0.0,0.0,0.0,0.0,0.0,0.0,13.31,6.63,2.8,50.64,36.76,46.53,0.0,0.0,1.61,0.06,0.8,0.0,63.96,43.39,50.94,892.73,584.59,1039.74,217.19,122.68,277.96,0.0,0.0,0.0,1109.93,707.28,1317.71,0.0,0.0,0.0,6.44,12.59,7.69,0.51,0.0,0.0,1180.86,763.28,1376.36,16.91,20.21,20.63,127.88,55.54,35.33,0.0,0.0,6.89,144.79,75.76,62.86,23.58,6.71,13.79,3.33,20.58,7.98,0.0,0.0,0.0,26.91,27.29,21.78,175.11,103.06,84.64,0.3,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,120,128,114,0,-1,-1,1,0,0,0,0,0,1,-1,-1,348,0.0,3014.63,160.84,865.0,0,786.0,296.95000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0,0
